coreid,identifier,accessURI,thumbnailAccessURI,goodQualityAccessURI,rights,Owner,creator,UsageTerms,WebStatement,caption,comments,providerManagedID,MetadataDate,format,associatedSpecimenReference,type,subtype,metadataLanguage
679601,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00003/MECN-DP_3062_1578684570_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00003/MECN-DP_3062_1578684570_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00003/MECN-DP_3062_1578684570_tn.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00003/MECN-DP_3062_1578684570.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"Gobierno del Ecuador- INABIO",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)","Sin fines de lucro","Eigenmannia virescens",,urn:uuid:b22b8d95-876d-4530-9152-2ece41c1cb6a,"2022-04-15 17:45:21",image/jpeg,https://localhost/bndb/collections/individual/index.php?occid=679601,StillImage,Photograph,en
679602,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00003/MECN-DP_3063_1579011758_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00003/MECN-DP_3063_1579011758_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00003/MECN-DP_3063_1579011758_tn.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00003/MECN-DP_3063_1579011758.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"Gobierno del Ecuador- INABIO",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)","Sin fines de lucro","Sternopygus macrurus",,urn:uuid:4ca609ef-2e5e-4a89-af48-2009350842f4,"2022-04-15 17:45:21",image/jpeg,https://localhost/bndb/collections/individual/index.php?occid=679602,StillImage,Photograph,en
679603,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00003/MECN-DP_3064_1578684749_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00003/MECN-DP_3064_1578684749_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00003/MECN-DP_3064_1578684749_tn.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00003/MECN-DP_3064_1578684749.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"Gobierno del Ecuador- INABIO",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)","Sin fines de lucro","Steatogenys elegans",,urn:uuid:08f265bf-00ce-4246-bf27-df915c4d7dd4,"2022-04-15 17:45:21",image/jpeg,https://localhost/bndb/collections/individual/index.php?occid=679603,StillImage,Photograph,en
679604,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00003/MECN-DP_3065_1578684801_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00003/MECN-DP_3065_1578684801_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00003/MECN-DP_3065_1578684801_tn.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00003/MECN-DP_3065_1578684801.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"Gobierno del Ecuador- INABIO",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)","Sin fines de lucro","Gladioglanis conquistador",,urn:uuid:f0bb7b5a-7b86-4e87-a70a-d3c648208ed3,"2022-04-15 17:45:21",image/jpeg,https://localhost/bndb/collections/individual/index.php?occid=679604,StillImage,Photograph,en
679605,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00003/MECN-DP_3066_1578684948_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00003/MECN-DP_3066_1578684948_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00003/MECN-DP_3066_1578684948_tn.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00003/MECN-DP_3066_1578684948.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"Gobierno del Ecuador- INABIO",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)","Sin fines de lucro","Moenkhausia comma",,urn:uuid:f4a4c9f6-d02f-409b-b46a-dabb983bed3e,"2022-04-15 17:45:21",image/jpeg,https://localhost/bndb/collections/individual/index.php?occid=679605,StillImage,Photograph,en
679606,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00003/MECN-DP_3067_1578685010_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00003/MECN-DP_3067_1578685010_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00003/MECN-DP_3067_1578685010_tn.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00003/MECN-DP_3067_1578685010.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"Gobierno del Ecuador- INABIO",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)","Sin fines de lucro","Moekhausia oligolepys",,urn:uuid:edb1d80b-0d1c-47ce-888e-1eaf8182a0ff,"2022-04-15 17:45:21",image/jpeg,https://localhost/bndb/collections/individual/index.php?occid=679606,StillImage,Photograph,en
679607,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00003/MECN-DP_3068_1578685107_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00003/MECN-DP_3068_1578685107_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00003/MECN-DP_3068_1578685107_tn.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00003/MECN-DP_3068_1578685107.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"Gobierno del Ecuador- INABIO",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)","Sin fines de lucro","Chrysobrycon sp.",,urn:uuid:06b88681-4e76-4df1-8cda-c48673d624cc,"2022-04-15 17:45:21",image/jpeg,https://localhost/bndb/collections/individual/index.php?occid=679607,StillImage,Photograph,en
679608,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00003/MECN-DP_3069_V_1578685224_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00003/MECN-DP_3069_V_1578685224_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00003/MECN-DP_3069_V_1578685224_tn.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00003/MECN-DP_3069_V_1578685224.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"Gobierno del Ecuador- INABIO",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)","Sin fines de lucro","Farlowella oxyrryncha",,urn:uuid:d93670a5-55a6-48b3-a848-3a2553a17819,"2022-04-15 17:45:21",image/jpeg,https://localhost/bndb/collections/individual/index.php?occid=679608,StillImage,Photograph,en
679608,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00003/MECN-DP_3069_1578685291_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00003/MECN-DP_3069_1578685291_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00003/MECN-DP_3069_1578685291_tn.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00003/MECN-DP_3069_1578685291.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"Gobierno del Ecuador- INABIO",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)","Sin fines de lucro","Farlowella oxyrryncha",,urn:uuid:55ecb259-66f3-4411-b9d0-842dc204178a,"2022-04-15 17:45:21",image/jpeg,https://localhost/bndb/collections/individual/index.php?occid=679608,StillImage,Photograph,en
679610,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00003/MECN-DP_3070_1578685451_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00003/MECN-DP_3070_1578685451_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00003/MECN-DP_3070_1578685451_tn.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00003/MECN-DP_3070_1578685451.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"Gobierno del Ecuador- INABIO",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)","Sin fines de lucro","Potamorrhaphis guianensis",,urn:uuid:6a3d40ae-82bc-4e28-90a2-e69be51e6ad1,"2022-04-15 17:45:21",image/jpeg,https://localhost/bndb/collections/individual/index.php?occid=679610,StillImage,Photograph,en
679611,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00003/MECN-DP_3071_1578685556_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00003/MECN-DP_3071_1578685556_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00003/MECN-DP_3071_1578685556_tn.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00003/MECN-DP_3071_1578685556.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"Gobierno del Ecuador- INABIO",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)","Sin fines de lucro","Ituglanis amazonicus",,urn:uuid:9241f29d-f135-437a-9ffe-3fed037fd4aa,"2022-04-15 17:45:21",image/jpeg,https://localhost/bndb/collections/individual/index.php?occid=679611,StillImage,Photograph,en
679612,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00003/MECN-DP_3072_1578685607_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00003/MECN-DP_3072_1578685607_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00003/MECN-DP_3072_1578685607_tn.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00003/MECN-DP_3072_1578685607.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"Gobierno del Ecuador- INABIO",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)","Sin fines de lucro","Astronotus ocellatus",,urn:uuid:fc7f356e-f0e4-40a9-ab36-2c3ff53db364,"2022-04-15 17:45:21",image/jpeg,https://localhost/bndb/collections/individual/index.php?occid=679612,StillImage,Photograph,en
679943,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00003/MECN-DP_3370_1578685689_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00003/MECN-DP_3370_1578685689_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00003/MECN-DP_3370_1578685689_tn.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00003/MECN-DP_3370_1578685689.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"Gobierno del Ecuador- INABIO",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)","Sin fines de lucro","Astyanacinus multidens",,urn:uuid:ab1e37ee-5491-48bb-868c-3221b684f1e3,"2022-04-15 17:45:21",image/jpeg,https://localhost/bndb/collections/individual/index.php?occid=679943,StillImage,Photograph,en
679944,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00003/MECN-DP_3371_1578685737_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00003/MECN-DP_3371_1578685737_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00003/MECN-DP_3371_1578685737_tn.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00003/MECN-DP_3371_1578685737.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"Gobierno del Ecuador- INABIO",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)","Sin fines de lucro","Steindachnerina argentea",,urn:uuid:388df20d-865c-4b9d-b0dd-db4d6d5d776b,"2022-04-15 17:45:21",image/jpeg,https://localhost/bndb/collections/individual/index.php?occid=679944,StillImage,Photograph,en
679945,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00003/MECN-DP_3372_1578692916_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00003/MECN-DP_3372_1578692916_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00003/MECN-DP_3372_1578692916_tn.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00003/MECN-DP_3372_1578692916.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"Gobierno del Ecuador- INABIO",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)","Sin fines de lucro","Tetragonopterus argenteus",,urn:uuid:9e34aed4-54a2-4d50-8335-ca3e593ea1ac,"2022-04-15 17:45:21",image/jpeg,https://localhost/bndb/collections/individual/index.php?occid=679945,StillImage,Photograph,en
679946,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00003/MECN-DP_3373_1578685818_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00003/MECN-DP_3373_1578685818_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00003/MECN-DP_3373_1578685818_tn.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00003/MECN-DP_3373_1578685818.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"Gobierno del Ecuador- INABIO",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)","Sin fines de lucro","Moenkhausia oligolepis",,urn:uuid:7b2e2324-a341-43c1-937c-87440dbadcdf,"2022-04-15 17:45:21",image/jpeg,https://localhost/bndb/collections/individual/index.php?occid=679946,StillImage,Photograph,en
679947,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00003/MECN-DP_3374_1578686024_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00003/MECN-DP_3374_1578686024_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00003/MECN-DP_3374_1578686024_tn.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00003/MECN-DP_3374_1578686024.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"Gobierno del Ecuador- INABIO",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)","Sin fines de lucro","Astyanax bimaculatus",,urn:uuid:db6eb010-7061-4920-ac34-32798df1457c,"2022-04-15 17:45:21",image/jpeg,https://localhost/bndb/collections/individual/index.php?occid=679947,StillImage,Photograph,en
679948,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00003/MECN-DP_3375_1578686111_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00003/MECN-DP_3375_1578686111_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00003/MECN-DP_3375_1578686111_tn.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00003/MECN-DP_3375_1578686111.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"Gobierno del Ecuador- INABIO",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)","Sin fines de lucro","Hyphessobrycon copelandi",,urn:uuid:d773fa92-ed0d-408e-826a-0cbdaf7c81b7,"2022-04-15 17:45:21",image/jpeg,https://localhost/bndb/collections/individual/index.php?occid=679948,StillImage,Photograph,en
679949,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00003/MECN-DP_3376_1578686168_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00003/MECN-DP_3376_1578686168_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00003/MECN-DP_3376_1578686168_tn.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00003/MECN-DP_3376_1578686168.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"Gobierno del Ecuador- INABIO",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)","Sin fines de lucro","Phenacogaster pectinatus",,urn:uuid:d936eece-a0d6-49de-ac4a-fbe8793acd21,"2022-04-15 17:45:21",image/jpeg,https://localhost/bndb/collections/individual/index.php?occid=679949,StillImage,Photograph,en
679950,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00003/MECN-DP_3377_1578686217_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00003/MECN-DP_3377_1578686217_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00003/MECN-DP_3377_1578686217_tn.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00003/MECN-DP_3377_1578686217.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"Gobierno del Ecuador- INABIO",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)","Sin fines de lucro","Astyanax maximus",,urn:uuid:ee9050ae-c7a1-46b6-9271-1d19a9410644,"2022-04-15 17:45:21",image/jpeg,https://localhost/bndb/collections/individual/index.php?occid=679950,StillImage,Photograph,en
679951,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00003/MECN-DP_3378_1578686265_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00003/MECN-DP_3378_1578686265_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00003/MECN-DP_3378_1578686265_tn.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00003/MECN-DP_3378_1578686265.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"Gobierno del Ecuador- INABIO",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)","Sin fines de lucro","Gymnocorymbus thayeri",,urn:uuid:c1541093-9f15-4b05-8817-0dfe4f02bd0e,"2022-04-15 17:45:21",image/jpeg,https://localhost/bndb/collections/individual/index.php?occid=679951,StillImage,Photograph,en
679952,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00003/MECN-DP_3379_1578691677_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00003/MECN-DP_3379_1578691677_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00003/MECN-DP_3379_1578691677_tn.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00003/MECN-DP_3379_1578691677.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"Gobierno del Ecuador- INABIO",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)","Sin fines de lucro","Poptella compressa",,urn:uuid:eb82b546-13e0-4ff4-bf7a-7a3528d08c5c,"2022-04-15 17:45:21",image/jpeg,https://localhost/bndb/collections/individual/index.php?occid=679952,StillImage,Photograph,en
679954,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00003/MECN-DP_3380_1578686839_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00003/MECN-DP_3380_1578686839_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00003/MECN-DP_3380_1578686839_tn.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00003/MECN-DP_3380_1578686839.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"Gobierno del Ecuador- INABIO",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)","Sin fines de lucro","Hemigrammus lunatus",,urn:uuid:020a8fb1-881d-41ba-aca6-9606c9458ed0,"2022-04-15 17:45:21",image/jpeg,https://localhost/bndb/collections/individual/index.php?occid=679954,StillImage,Photograph,en
679955,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00003/MECN-DP_3381_1578687164_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00003/MECN-DP_3381_1578687164_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00003/MECN-DP_3381_1578687164_tn.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00003/MECN-DP_3381_1578687164.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"Gobierno del Ecuador- INABIO",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)","Sin fines de lucro","Curimatella meyeri",,urn:uuid:11bac64d-1a8d-4e6e-b91c-ae3ecbf1cc4c,"2022-04-15 17:45:21",image/jpeg,https://localhost/bndb/collections/individual/index.php?occid=679955,StillImage,Photograph,en
679956,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00003/MECN-DP_3382_1578687230_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00003/MECN-DP_3382_1578687230_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00003/MECN-DP_3382_1578687230_tn.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00003/MECN-DP_3382_1578687230.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"Gobierno del Ecuador- INABIO",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)","Sin fines de lucro","Hemigrammus ocellifer",,urn:uuid:2a38b5b5-26fa-4fdc-aee5-07bd362f663c,"2022-04-15 17:45:21",image/jpeg,https://localhost/bndb/collections/individual/index.php?occid=679956,StillImage,Photograph,en
679957,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00003/MECN-DP_3383_1578687314_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00003/MECN-DP_3383_1578687314_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00003/MECN-DP_3383_1578687314_tn.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00003/MECN-DP_3383_1578687314.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"Gobierno del Ecuador- INABIO",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)","Sin fines de lucro","Serrasalmus rhombeus",,urn:uuid:f7c470c3-32db-4072-9b12-5822a8293471,"2022-04-15 17:45:21",image/jpeg,https://localhost/bndb/collections/individual/index.php?occid=679957,StillImage,Photograph,en
679958,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00003/MECN-DP_3384_1578687376_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00003/MECN-DP_3384_1578687376_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00003/MECN-DP_3384_1578687376_tn.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00003/MECN-DP_3384_1578687376.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"Gobierno del Ecuador- INABIO",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)","Sin fines de lucro","Moenkhausia dichroura",,urn:uuid:7a2b22dc-b7a6-4d7d-ae5d-34368d77bb22,"2022-04-15 17:45:21",image/jpeg,https://localhost/bndb/collections/individual/index.php?occid=679958,StillImage,Photograph,en
679963,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00003/MECN-DP_3389_1578687536_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00003/MECN-DP_3389_1578687536_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00003/MECN-DP_3389_1578687536_tn.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00003/MECN-DP_3389_1578687536.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"Gobierno del Ecuador- INABIO",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)","Sin fines de lucro","Carnegiella strigata",,urn:uuid:e3b65a87-b83f-4f98-97ae-ab6fc3812d70,"2022-04-15 17:45:21",image/jpeg,https://localhost/bndb/collections/individual/index.php?occid=679963,StillImage,Photograph,en
679965,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00003/MECN-DP_3390_1578687676_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00003/MECN-DP_3390_1578687676_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00003/MECN-DP_3390_1578687676_tn.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00003/MECN-DP_3390_1578687676.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"Gobierno del Ecuador- INABIO",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)","Sin fines de lucro","Hemigrammus sp.",,urn:uuid:85178c23-8578-42d8-9a67-8a22d65c54f0,"2022-04-15 17:45:21",image/jpeg,https://localhost/bndb/collections/individual/index.php?occid=679965,StillImage,Photograph,en
680706,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00004/MECN-DP_4036_D_1578687806.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00004/MECN-DP_4036_D_1578687806.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00004/MECN-DP_4036_D_1578687806_tn.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00004/MECN-DP_4036_D_1578687806.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"Gobierno del Ecuador- INABIO",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)","Sin fines de lucro","Cheatostoma microps",,urn:uuid:aacd9795-e7e6-4987-b1a7-a3558234536e,"2022-04-15 17:45:21",image/jpeg,https://localhost/bndb/collections/individual/index.php?occid=680706,StillImage,Photograph,en
680706,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00004/MECN-DP_4036_V_1578687827_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00004/MECN-DP_4036_V_1578687827_lg.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00004/MECN-DP_4036_V_1578687827_tn.jpg,https://localhost/bndb/imagelib/INABIOEC_MECN-DP/00004/MECN-DP_4036_V_1578687827.jpg,http://creativecommons.org/licenses/by-nc/4.0/,"Gobierno del Ecuador- INABIO",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)","Sin fines de lucro","Cheatostoma microps",,urn:uuid:e12be3ef-533d-46c3-9a75-053ae04d616e,"2022-04-15 17:45:21",image/jpeg,https://localhost/bndb/collections/individual/index.php?occid=680706,StillImage,Photograph,en
